PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Cityscapes and Perceptual Dialectology	9781614514770	9781614510086							https://www.degruyter.com/openurl?genre=book&isbn=9781614510086		9781614510086		fulltext		De Gruyter Mouton	monograph	2016	2016			Cramer			P	951149226
English in Europe ; Attitudes towards English in Europe	9781614517351	9781614515517							https://www.degruyter.com/openurl?genre=book&isbn=9781614515517		9781614515517		fulltext		De Gruyter Mouton	monograph	2015	2015	1		Linn			P	952807512
English in Europe ; English as a Scientific and Research Language	9781614517498	9781614516378							https://www.degruyter.com/openurl?genre=book&isbn=9781614516378		9781614516378		fulltext		De Gruyter Mouton	monograph	2015	2015	2		Pérez-Llantada			P	952799952
English in Europe ; English in Business and Commerce	9781501515538	9781501506833							https://www.degruyter.com/openurl?genre=book&isbn=9781501506833		9781501506833		fulltext		De Gruyter Mouton	monograph	2018	2018	5		Sherman			P	1033603942
English in Europe ; English-Medium Instruction in European Higher Education	9781614517252	9781614515272							https://www.degruyter.com/openurl?genre=book&isbn=9781614515272		9781614515272		fulltext		De Gruyter Mouton	monograph	2015	2015	3		Jensen			P	987718336
English in Europe ; Investigating English in Europe	9781614518907	9781614518952							https://www.degruyter.com/openurl?genre=book&isbn=9781614518952	Linn	9781614518952		fulltext		De Gruyter Mouton	monograph	2016	2016	6					P	958929526
English in Europe ; Using English as a Lingua Franca in Education in Europe	9781501511097	9781501503115							https://www.degruyter.com/openurl?genre=book&isbn=9781501503115		9781501503115		fulltext		De Gruyter Mouton	monograph	2018	2018	4		Tatsioka			P	1046621251
Irish Identities	9781501516108	9781501507687							https://www.degruyter.com/openurl?genre=book&isbn=9781501507687		9781501507687		fulltext		De Gruyter Mouton	monograph	2020	2020			Amador-Moreno			P	1138498601
Isms in Language Education	9781501510823	9781501503085							https://www.degruyter.com/openurl?genre=book&isbn=9781501503085		9781501503085		fulltext		De Gruyter Mouton	monograph	2017	2017			Rivers			P	1011463279
Language Policy and the Internationalization of Universities	9781501515019	9781501505898							https://www.degruyter.com/openurl?genre=book&isbn=9781501505898	Soler	9781501505898		fulltext		De Gruyter Mouton	monograph	2019	2019						P	1083581683
Language, Society, and the State	9781614516682	9781614514640							https://www.degruyter.com/openurl?genre=book&isbn=9781614514640	Price	9781614514640		fulltext		De Gruyter Mouton	monograph	2019	2019						P	1110720550
Palliative Care Conversations	9781501512681	9781501504570							https://www.degruyter.com/openurl?genre=book&isbn=9781501504570	Gramling	9781501504570		fulltext		De Gruyter Mouton	monograph	2019	2019						P	1083587284
Past, Present and Future of a Language Border	9781614515838	9781614514152							https://www.degruyter.com/openurl?genre=book&isbn=9781614514152		9781614514152		fulltext		De Gruyter Mouton	monograph	2015	2015			Peersman			P	952799567
Quotation in Indigenised and Learner English	9781501515651	9781501507069							https://www.degruyter.com/openurl?genre=book&isbn=9781501507069	Davydova	9781501507069		fulltext		De Gruyter Mouton	monograph	2019	2019						P	1083623389
Rapport and the Discursive Co-Construction of Social Relations in Fieldwork Encounters	9781501516368	9781501507830							https://www.degruyter.com/openurl?genre=book&isbn=9781501507830		9781501507830		fulltext		De Gruyter Mouton	monograph	2019	2019			Goebel			P	1120720868
Staging Language	9781501515415	9781501506796							https://www.degruyter.com/openurl?genre=book&isbn=9781501506796	Clark	9781501506796		fulltext		De Gruyter Mouton	monograph	2019	2019						P	1083596833
Swearing and Cursing	9781501517242	9781501511202							https://www.degruyter.com/openurl?genre=book&isbn=9781501511202		9781501511202		fulltext		De Gruyter Mouton	monograph	2020	2020			Nassenstein			P	1153458444
The Sociolinguistic Economy of Berlin	9781501516566	9781501508103							https://www.degruyter.com/openurl?genre=book&isbn=9781501508103		9781501508103		fulltext		De Gruyter Mouton	monograph	2019	2019			Heyd			P	1123218000
Towards a New Standard	9781614518884	9781614518839							https://www.degruyter.com/openurl?genre=book&isbn=9781614518839		9781614518839		fulltext		De Gruyter Mouton	monograph	2017	2017			Cerruti			P	979757924
Visualizing Digital Discourse	9781501518744	9781501510113							https://www.degruyter.com/openurl?genre=book&isbn=9781501510113		9781501510113		fulltext		De Gruyter Mouton	monograph	2020	2020			Thurlow			P	1143839570
