publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Chinese as a Second Language Research	2193-2263	2193-2271	2012-06-25	1	1	2019-10-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2193-2271		2193-2271		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Chinese Journal of Applied Linguistics	2192-9505	2192-9513	2011-06-15	34	1	2019-11-28	42	4	https://www.degruyter.com/openurl?genre=journal&issn=2192-9513		2192-9513		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Chinese Semiotic Studies	2198-9605	2198-9613	2009-06-20		1-1	2019-11-20	15	4	https://www.degruyter.com/openurl?genre=journal&issn=2198-9613		2198-9613		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Clinical Chemistry and Laboratory Medicine (CCLM)	1434-6621	1437-4331	1963-01-01	1	1	2019-11-15	57	12	https://www.degruyter.com/openurl?genre=journal&issn=1437-4331		1437-4331		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Cognitive Linguistics	0936-5907	1613-3641	1990-03-10	1	1	2019-11-27	30	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3641		1613-3641		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Cognitive Semiotics	1662-1425	2235-2066	2007-09-10	1	1	2019-11-15	12	2	https://www.degruyter.com/openurl?genre=journal&issn=2235-2066		2235-2066		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Communications	0341-2059	1613-4087	1976-01-01	2	1	2019-11-21	44	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4087		1613-4087		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Comparative Southeast European Studies	2701-8199	2701-8202	2016-03-15	64	1	2019-12-15	67	4	https://www.degruyter.com/openurl?genre=journal&issn=2701-8202		2701-8202		fulltext		De Gruyter Oldenbourg	serial								F	JACPE19	current	2022-11-11
Computational Methods in Applied Mathematics	1609-4840	1609-9389	2001-01-20	1	1	2019-10-30	19	4	https://www.degruyter.com/openurl?genre=journal&issn=1609-9389		1609-9389		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Corpus Linguistics and Linguistic Theory	1613-7027	1613-7035	2005-05-20	1	1	2019-10-30	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-7035		1613-7035		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Corrosion Reviews	0334-6005	2191-0316	1987-09-01	7	40604	2019-12-20	37	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0316		2191-0316		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Diagnosis	2194-8011	2194-802X	2014-01-31	1	1	2019-12-30	6	4	https://www.degruyter.com/openurl?genre=journal&issn=2194-802X		2194-802X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Dialectologia et Geolinguistica	0942-4040	1867-0903	1993-01-01	1993	Jan	2019-11-20		27	https://www.degruyter.com/openurl?genre=journal&issn=1867-0903		1867-0903		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Digital Culture & Society	2364-2114	2364-2122	2015-09-30	1	1	2019-11-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2364-2122		2364-2122		fulltext		transcript Verlag	serial								P	JACPE19	current	2022-11-11
Discrete Mathematics and Applications	0924-9265	1569-3929	1991-01-01	1	1	2019-12-15	29	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3929		1569-3929		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Drug Metabolism and Personalized Therapy	2363-8907	2363-8915	1980-12-01	3	Dez	2019-12-20	34	4	https://www.degruyter.com/openurl?genre=journal&issn=2363-8915		2363-8915		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Energy Harvesting and Systems	2329-8774	2329-8766	2014-04-17	1	1-2	2019-07-20	6	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2329-8766		2329-8766		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
English and American Studies in German	0071-0490	1865-8946	1969-01-01		1969	2019-11-15		2019	https://www.degruyter.com/openurl?genre=journal&issn=1865-8946		1865-8946		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-06-23
Entrepreneurship Research Journal	2194-6175	2157-5665	2011-01-01	1	1	2019-10-20	9	4	https://www.degruyter.com/openurl?genre=journal&issn=2157-5665		2157-5665		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Epidemiologic Methods	2194-9263	2161-962X	2012-12-01	1	1	2019-12-15	8	1	https://www.degruyter.com/openurl?genre=journal&issn=2161-962X		2161-962X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Etruscan and Italic Studies	2566-9095	2566-9109	1994-06-20		1	2019-12-20	22	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2566-9109		2566-9109		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
European Company and Financial Law Review	1613-2548	1613-2556	2004-03-01	1	1	2019-12-20	16	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-2556		1613-2556		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
European Journal of Applied Linguistics	2192-9521	2192-953X	2013-06-15	1	1	2019-09-15	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2192-953X		2192-953X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
European Journal of Scandinavian Studies	2191-9399	2191-9402	2010-10-20		2008/2010	2019-10-20	49	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-9402		2191-9402		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
European Property Law Journal 	2190-8273	2190-8362	2011-11-20	1	1	2019-12-16	8	3	https://www.degruyter.com/openurl?genre=journal&issn=2190-8362		2190-8362		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
European Review of Contract Law	1614-9920	1614-9939	1967-02-01	1	Jan	2019-12-12	15	4	https://www.degruyter.com/openurl?genre=journal&issn=1614-9939		1614-9939		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
European Tort Law Yearbook 	2190-7773	2190-7781	2009-10-29		2009	2019-09-15		9	https://www.degruyter.com/openurl?genre=journal&issn=2190-7781		2190-7781		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
Folia Linguistica	0165-4004	1614-7308	1967-01-01	1	3-4	2019-11-15	53	s40-s2	https://www.degruyter.com/openurl?genre=journal&issn=1614-7308		1614-7308		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Forum for Health Economics & Policy	2194-6191	1558-9544	1998-10-01	1	1	2019-12-15	22	2	https://www.degruyter.com/openurl?genre=journal&issn=1558-9544		1558-9544		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Forum Mathematicum 	0933-7741	1435-5337	1989-01-01	1	Jan	2019-09-30	31	6	https://www.degruyter.com/openurl?genre=journal&issn=1435-5337		1435-5337		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Frequenz	0016-1136	2191-6349	1949-01-01	3	Jan	2019-12-20	73	11-12	https://www.degruyter.com/openurl?genre=journal&issn=2191-6349		2191-6349		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Georgian Mathematical Journal	1072-947X	1572-9176	1994-02-01	1	1	2019-12-16	26	4	https://www.degruyter.com/openurl?genre=journal&issn=1572-9176		1572-9176		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
German Economic Review	1465-6485	1468-0475	2020-02-20	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1468-0475		1468-0475		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Global Jurist	2194-5675	1934-2640	2001-11-01	1	1	2019-10-15	19	3	https://www.degruyter.com/openurl?genre=journal&issn=1934-2640		1934-2640		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Glottotheory 	1337-7892	2196-6907	2008-07-20	1	1	2019-12-20	10	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6907		2196-6907		fulltext		De Gruyter (A)	serial								P	JACPE19	current	2022-11-11
Helia	1018-1806	2197-0483	2000-06-20	23	33	2019-12-20	42	71	https://www.degruyter.com/openurl?genre=journal&issn=2197-0483		2197-0483		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Holzforschung	0018-3830	1437-434X	1947-01-01	1	1	2019-12-20	73	12	https://www.degruyter.com/openurl?genre=journal&issn=1437-434X		1437-434X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Hormone Molecular Biology and Clinical Investigation	1868-1883	1868-1891	2010-03-27		1	2019-12-20	40	1-3	https://www.degruyter.com/openurl?genre=journal&issn=1868-1891		1868-1891		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
HTM Journal of Heat Treatment and Materials	1867-2493	2194-1831	1969-02-20	24	1	2019-12-20	74	6	https://www.degruyter.com/openurl?genre=journal&issn=2194-1831		2194-1831		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
HUMOR	0933-1719	1613-3722	1988-01-01	1	1	2019-10-19	32	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
ICL Journal	2306-3734	1995-5855	2017-03-20	11	1	2019-12-20	13	4	https://www.degruyter.com/openurl?genre=journal&issn=1995-5855		1995-5855		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1	2019-11-20	16	5	https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
International Journal of Adolescent Medicine and Health 	0334-0139	2191-0278	1985-01-01	1	1/2	2019-12-20	31	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0278		2191-0278		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Chemical Reactor Engineering	2194-5748	1542-6580	2003-05-01	1	1	2019-12-20	17	12	https://www.degruyter.com/openurl?genre=journal&issn=1542-6580		1542-6580		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Emerging Electric Power Systems	2194-5756	1553-779X	2004-01-01	1	1	2019-12-16	20	6	https://www.degruyter.com/openurl?genre=journal&issn=1553-779X		1553-779X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Food Engineering	2194-5764	1556-3758	2005-01-01	1	1	2019-12-20	15	11-12	https://www.degruyter.com/openurl?genre=journal&issn=1556-3758		1556-3758		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Legal Discourse	2364-8821	2364-883X	2016-04-20	1	1	2019-12-20	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2364-883X		2364-883X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
International Journal of Materials Research	1862-5282	2195-8556	1970-01-20	61	1	2019-12-20	110	12	https://www.degruyter.com/openurl?genre=journal&issn=2195-8556		2195-8556		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Nonlinear Sciences and Numerical Simulation	1565-1339	2191-0294	2000-03-01	1	1-8	2019-12-10	20	7-8	https://www.degruyter.com/openurl?genre=journal&issn=2191-0294		2191-0294		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Nursing Education Scholarship	2194-5772	1548-923X	2004-01-01	1	1	2019-01-01	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1548-923X		1548-923X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of Practical Theology 	1430-6921	1612-9768	1997-01-01	1	1	2019-11-28	23	2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9768		1612-9768		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Journal of the Sociology of Language	0165-2516	1613-3668	1974-01-01		1	2019-11-29		260	https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
International Journal of Turbo & Jet-Engines 	0334-0082	2191-0332	1985-03-01	2	1	2019-12-15	36	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0332		2191-0332		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Polymer Processing	0930-777X	2195-8602	1986-03-20	01	1	2019-11-20	34	5	https://www.degruyter.com/openurl?genre=journal&issn=2195-8602		2195-8602		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
International Public History		2567-1111	2018-06-20	1	1	2019-10-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2567-1111		2567-1111		fulltext		De Gruyter Oldenbourg	serial								P	JACPE19	current	2022-11-11
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1963-01-01	1	Jan/Dez	2019-11-28	57	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
International Yearbook for Tillich Research	1990-4231	2190-7455	2011-06-20		6	2018-11-15		13	https://www.degruyter.com/openurl?genre=journal&issn=2190-7455		2190-7455		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
International Yearbook of Futurism Studies	2192-0281	2192-029X	2011-11-30		1	2013-06-15		3	https://www.degruyter.com/openurl?genre=journal&issn=2192-029X		2192-029X		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-06-23
Internationales Jahrbuch für philosophische Anthropologie	2192-4279	2192-4287	2008-12-15		1 (2007/08)	2019-12-20		9	https://www.degruyter.com/openurl?genre=journal&issn=2192-4287		2192-4287		fulltext		De Gruyter (A)	yearbook								P	JACPE19	current	2022-11-11
it - Information Technology	1611-2776	2196-7032	1959-06-20		1	2019-10-01	61	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2196-7032		2196-7032		fulltext		De Gruyter Oldenbourg	serial								P	JACPE19	current	2022-11-11
Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte	0943-7592	1612-9776	1994-01-01	1	1	2019-10-20	26	2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9776		1612-9776		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal für die reine und angewandte Mathematik	0075-4102	1435-5345	1826-01-01		1	2019-12-31		757	https://www.degruyter.com/openurl?genre=journal&issn=1435-5345		1435-5345		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of African Languages and Linguistics	0167-6164	1613-3811	1979-01-01	1	1	2019-10-27	40	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of Ancient History	2324-8106	2324-8114	2013-05-20	1	1	2019-12-18	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2324-8114		2324-8114		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Ancient Near Eastern History	2328-9554	2328-9562	2014-02-28	1	1	2019-11-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2328-9562		2328-9562		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Applied Analysis	1425-6908	1869-6082	1995-06-01	1	1	2019-12-30	25	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-6082		1869-6082		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Applied Geodesy	1862-9016	1862-9024	2007-03-22	1	1	2019-10-25	13	4	https://www.degruyter.com/openurl?genre=journal&issn=1862-9024		1862-9024		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Basic and Clinical Physiology and Pharmacology	0792-6855	2191-0286	1986-12-01	6	Supplement	2019-11-15	30	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0286		2191-0286		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Biosecurity, Biosafety and Biodefense Law	2194-590X	2154-3186	2011-07-15		1	2019-06-15		10	https://www.degruyter.com/openurl?genre=journal&issn=2154-3186		2154-3186		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Business Valuation and Economic Loss Analysis	2194-5861	1932-9156	2006-01-01	1	1	2019-02-15	14	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-9156		1932-9156		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Complementary and Integrative Medicine	2194-6329	1553-3840	2004-01-01	1	1	2019-12-15	16	4	https://www.degruyter.com/openurl?genre=journal&issn=1553-3840		1553-3840		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Contemporary Drama in English	2195-0156	2195-0164	2013-05-20	1	1	2019-11-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2195-0164		2195-0164		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Drug Policy Analysis	2194-6337	1941-2851	2008-01-01	1	1	2019-06-20	12	1	https://www.degruyter.com/openurl?genre=journal&issn=1941-2851		1941-2851		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Early Modern Christianity	2196-6648	2196-6656	2014-05-31	1	1	2019-11-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6656		2196-6656		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Econometric Methods	2194-6345	2156-6674	2012-01-01	1	1	2019-01-20	8	1	https://www.degruyter.com/openurl?genre=journal&issn=2156-6674		2156-6674		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of English as a Lingua Franca	2191-9216	2191-933X	2012-03-15	1	1	2019-09-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-933X		2191-933X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of European Tort Law	1868-9612	1868-9620	1998-01-01	1	1	2019-12-17	10	3	https://www.degruyter.com/openurl?genre=journal&issn=1868-9620		1868-9620		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Globalization and Development 	2194-6353	1948-1837	2010-01-01	1	1	2019-12-30	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1948-1837		1948-1837		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Group Theory	1433-5883	1435-4446	1998-01-01	1	1	2019-11-21	22	6	https://www.degruyter.com/openurl?genre=journal&issn=1435-4446		1435-4446		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Historical Sociolinguistics	2199-2894	2199-2908	2015-05-20	1	1	2019-10-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-2908		2199-2908		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of Homeland Security and Emergency Management	2194-6361	1547-7355	2004-01-01	1	1	2019-10-20	16	3	https://www.degruyter.com/openurl?genre=journal&issn=1547-7355		1547-7355		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Imagery Research in Sport and Physical Activity	2194-637X	1932-0191	2006-01-01	1	1	2019-12-20	14	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-0191		1932-0191		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Inverse and Ill-posed Problems	0928-0219	1569-3945	1993-01-01	1	1	2019-12-30	27	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3945		1569-3945		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2019-12-31	18	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2019-10-15	48	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2019-09-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Non-Equilibrium Thermodynamics	0340-0204	1437-4358	1976-01-01	1	1	2019-10-15	44	4	https://www.degruyter.com/openurl?genre=journal&issn=1437-4358		1437-4358		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Numerical Mathematics	1570-2820	1569-3953	2001-03-01	9	März	2019-12-19	27	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3953		1569-3953		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Optical Communications	0173-4911	2191-6322	1980-03-01	1	1	2019-10-20	40	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-6322		2191-6322		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Pediatric Endocrinology and Metabolism	0334-018X	2191-0251	1985-01-01	1	1	2019-12-20	32	12	https://www.degruyter.com/openurl?genre=journal&issn=2191-0251		2191-0251		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Perinatal Medicine	0300-5577	1619-3997	1973-01-01	1	1	2019-11-20	47	9	https://www.degruyter.com/openurl?genre=journal&issn=1619-3997		1619-3997		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2019-07-29	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of Polymer Engineering	0334-6447	2191-0340	1984-01-01	4	1-2	2019-11-15	39	10	https://www.degruyter.com/openurl?genre=journal&issn=2191-0340		2191-0340		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Quantitative Analysis in Sports	2194-6388	1559-0410	2005-01-01	1	1	2019-12-30	15	4	https://www.degruyter.com/openurl?genre=journal&issn=1559-0410		1559-0410		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
