PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Final Story		9780226500737							https://www.degruyter.com/openurl?genre=book&isbn=9780226500737	Zakariya	9780226500737		fulltext		University of Chicago Press	monograph	2017	2017						P	1007083893
A Fragile Life		9780226440019							https://www.degruyter.com/openurl?genre=book&isbn=9780226440019	May	9780226440019		fulltext		University of Chicago Press	monograph	2017	2017						P	1229160740
A Good That Transcends		9780226326252							https://www.degruyter.com/openurl?genre=book&isbn=9780226326252	Freyfogle	9780226326252		fulltext		University of Chicago Press	monograph	2017	2017						P	969853582
A Long Saturday		9780226350417							https://www.degruyter.com/openurl?genre=book&isbn=9780226350417	Steiner	9780226350417		fulltext		University of Chicago Press	monograph	2017	2017						P	980789580
A New Map of Wonders		9780226292076							https://www.degruyter.com/openurl?genre=book&isbn=9780226292076	Henderson	9780226292076		fulltext		University of Chicago Press	monograph	2017	2017						P	1019874135
A Perfect Mess		9780226250588							https://www.degruyter.com/openurl?genre=book&isbn=9780226250588	Labaree	9780226250588		fulltext		University of Chicago Press	monograph	2017	2017						P	980875148
A Portable Latin for Gardeners		9780226455532							https://www.degruyter.com/openurl?genre=book&isbn=9780226455532	Armitage	9780226455532		fulltext		University of Chicago Press	monograph	2017	2020						P	1198929064
A River Runs through It and Other Stories		9780226472232							https://www.degruyter.com/openurl?genre=book&isbn=9780226472232		9780226472232		fulltext		University of Chicago Press	monograph	2017	2017						P	987440122
A Socialist Peace?		9780226453743							https://www.degruyter.com/openurl?genre=book&isbn=9780226453743	McGovern	9780226453743		fulltext		University of Chicago Press	monograph	2017	2017						P	987910767
A Village with My Name		9780226339054							https://www.degruyter.com/openurl?genre=book&isbn=9780226339054	Tong	9780226339054		fulltext		University of Chicago Press	monograph	2017	2017						P	1012838536
About Method		9780226450049							https://www.degruyter.com/openurl?genre=book&isbn=9780226450049	Schickore	9780226450049		fulltext		University of Chicago Press	monograph	2017	2017						P	988326332
Abstraction in Reverse		9780226394008							https://www.degruyter.com/openurl?genre=book&isbn=9780226394008	Alberro	9780226394008		fulltext		University of Chicago Press	monograph	2017	2017						P	989063279
African Futures		9780226402413							https://www.degruyter.com/openurl?genre=book&isbn=9780226402413		9780226402413		fulltext		University of Chicago Press	monograph	2017	2017			Obarrio			P	1005017685
After the Flood		9780226443683							https://www.degruyter.com/openurl?genre=book&isbn=9780226443683		9780226443683		fulltext		University of Chicago Press	monograph	2017	2017			Glaeser			P	979417600
Agile Faculty		9780226463292							https://www.degruyter.com/openurl?genre=book&isbn=9780226463292	Pope-Ruark	9780226463292		fulltext		University of Chicago Press	monograph	2017	2017						P	1011673672
All the Boats on the Ocean		9780226443409							https://www.degruyter.com/openurl?genre=book&isbn=9780226443409	Finley	9780226443409		fulltext		University of Chicago Press	monograph	2017	2017						P	970659040
American Academic Cultures		9780226505435							https://www.degruyter.com/openurl?genre=book&isbn=9780226505435	Mattingly	9780226505435		fulltext		University of Chicago Press	monograph	2017	2021						P	1233040937
American Girls in Red Russia		9780226256269							https://www.degruyter.com/openurl?genre=book&isbn=9780226256269	Mickenberg	9780226256269		fulltext		University of Chicago Press	monograph	2017	2017						P	979417545
American Imperial Pastoral		9780226417936							https://www.degruyter.com/openurl?genre=book&isbn=9780226417936	McKenna	9780226417936		fulltext		University of Chicago Press	monograph	2017	2017						P	965905218
Animal Skins and the Reading Self in Medieval Latin and French Bestiaries		9780226436876							https://www.degruyter.com/openurl?genre=book&isbn=9780226436876	Kay	9780226436876		fulltext		University of Chicago Press	monograph	2017	2017						P	970659200
Arthur Vandenberg		9780226433516							https://www.degruyter.com/openurl?genre=book&isbn=9780226433516	Meijer	9780226433516		fulltext		University of Chicago Press	monograph	2017	2017						P	1229161342
Artistic License		9780226460383							https://www.degruyter.com/openurl?genre=book&isbn=9780226460383	Hick	9780226460383		fulltext		University of Chicago Press	monograph	2017	2017						P	979417693
Ask the Parrot		9780226485799							https://www.degruyter.com/openurl?genre=book&isbn=9780226485799		9780226485799		fulltext		University of Chicago Press	monograph	2017	2017						P	1005001927
Aspects		9780226408064							https://www.degruyter.com/openurl?genre=book&isbn=9780226408064	Vazquez	9780226408064		fulltext		University of Chicago Press	monograph	2017	2021						P	1233041862
Automatic Architecture		9780226496528							https://www.degruyter.com/openurl?genre=book&isbn=9780226496528	Keller	9780226496528		fulltext		University of Chicago Press	monograph	2017	2018						P	1018169108
Awake in the Dark		9780226461052							https://www.degruyter.com/openurl?genre=book&isbn=9780226461052	Ebert	9780226461052		fulltext		University of Chicago Press	monograph	2017	2021						P	1233040661
Backpack Ambassadors		9780226439020							https://www.degruyter.com/openurl?genre=book&isbn=9780226439020	Jobs	9780226439020		fulltext		University of Chicago Press	monograph	2017	2017						P	988326313
