PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Vivifying Spirit		9780271094182							https://www.degruyter.com/openurl?genre=book&isbn=9780271094182	Lindman	9780271094182		fulltext		Penn State University Press	monograph	2022	2022						P	
Aspect, Communicative Appeal, and Temporal Meaning in Biblical Hebrew Verbal Forms		9781646021895							https://www.degruyter.com/openurl?genre=book&isbn=9781646021895	Bergström	9781646021895		fulltext		Penn State University Press	monograph	2022	2022						P	
Classical Samaritan Poetry		9781646021918							https://www.degruyter.com/openurl?genre=book&isbn=9781646021918	Lieber	9781646021918		fulltext		Penn State University Press	monograph	2022	2022						P	
Clinical Ethics		9780271093178							https://www.degruyter.com/openurl?genre=book&isbn=9780271093178	Myers	9780271093178		fulltext		Penn State University Press	monograph	2022	2022						P	
Combating Hate		9780271093116							https://www.degruyter.com/openurl?genre=book&isbn=9780271093116	Murray	9780271093116		fulltext		Penn State University Press	monograph	2022	2022						P	
Habsburg Madrid		9780271091891							https://www.degruyter.com/openurl?genre=book&isbn=9780271091891	Escobar	9780271091891		fulltext		Penn State University Press	monograph	2022	2022						P	
Herrnhut		9780271092478							https://www.degruyter.com/openurl?genre=book&isbn=9780271092478	Peucker	9780271092478		fulltext		Penn State University Press	monograph	2022	2022						P	
Holiness and Pentecostal Movements		9780271094168							https://www.degruyter.com/openurl?genre=book&isbn=9780271094168		9780271094168		fulltext		Penn State University Press	monograph	2022	2022			Hammond			P	
Iconography Beyond the Crossroads		9780271093017							https://www.degruyter.com/openurl?genre=book&isbn=9780271093017		9780271093017		fulltext		Penn State University Press	monograph	2022	2022			Patton			P	
Jealousy in Context		9781646021857							https://www.degruyter.com/openurl?genre=book&isbn=9781646021857	Villareal	9781646021857		fulltext		Penn State University Press	monograph	2022	2022						P	
Luxury After the Terror		9780271093093							https://www.degruyter.com/openurl?genre=book&isbn=9780271093093	Moon	9780271093093		fulltext		Penn State University Press	monograph	2022	2022						P	
’Pataphysics Unrolled		9780271091853							https://www.degruyter.com/openurl?genre=book&isbn=9780271091853		9780271091853		fulltext		Penn State University Press	monograph	2022	2022			Taylor			P	
Precious Metal		9780271092454							https://www.degruyter.com/openurl?genre=book&isbn=9780271092454	Christensen	9780271092454		fulltext		Penn State University Press	monograph	2022	2022						P	
Radical Dreams		9780271091662							https://www.degruyter.com/openurl?genre=book&isbn=9780271091662		9780271091662		fulltext		Penn State University Press	monograph	2022	2022			King			P	
Rape Culture and Female Resistance in Late Medieval Literature		9780271093055							https://www.degruyter.com/openurl?genre=book&isbn=9780271093055		9780271093055		fulltext		Penn State University Press	monograph	2022	2022			Harris			P	
Reading Mennonite Writing		9780271093031							https://www.degruyter.com/openurl?genre=book&isbn=9780271093031	Zacharias	9780271093031		fulltext		Penn State University Press	monograph	2022	2022						P	
Rethinking the New Technology of Journalism		9780271092621							https://www.degruyter.com/openurl?genre=book&isbn=9780271092621	Min	9780271092621		fulltext		Penn State University Press	monograph	2022	2022						P	
Shortage and Famine in the Late Medieval Crown of Aragon		9780271092119							https://www.degruyter.com/openurl?genre=book&isbn=9780271092119	Franklin-Lyons	9780271092119		fulltext		Penn State University Press	monograph	2022	2022						P	
Sorcery or Science?		9780271093079							https://www.degruyter.com/openurl?genre=book&isbn=9780271093079	Marcus-Sells	9780271093079		fulltext		Penn State University Press	monograph	2022	2022						P	
Spiritual Calculations		9780271092041							https://www.degruyter.com/openurl?genre=book&isbn=9780271092041	Cooper-Rompato	9780271092041		fulltext		Penn State University Press	monograph	2022	2022						P	
The Folly of Revolution		9780271094069							https://www.degruyter.com/openurl?genre=book&isbn=9780271094069	Rohrer	9780271094069		fulltext		Penn State University Press	monograph	2022	2022						P	
The 2006 Season at Tall al-‘Umayri and Subsequent Studies		9781646022106							https://www.degruyter.com/openurl?genre=book&isbn=9781646022106		9781646022106		fulltext		Penn State University Press	monograph	2022	2022			Herr			P	
Village Infernos and Witches’ Advocates		9780271092096							https://www.degruyter.com/openurl?genre=book&isbn=9780271092096	Homza	9780271092096		fulltext		Penn State University Press	monograph	2022	2022						P	
Visualizing Household Health		9780271091495							https://www.degruyter.com/openurl?genre=book&isbn=9780271091495	Borland	9780271091495		fulltext		Penn State University Press	monograph	2022	2022						P	
