PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Brief Apology for a Catholic Moment		9780226691398							https://www.degruyter.com/openurl?genre=book&isbn=9780226691398		9780226691398		fulltext		University of Chicago Press	monograph	2021	2021						P	
A Defense of Judgment		9780226770291							https://www.degruyter.com/openurl?genre=book&isbn=9780226770291	Clune	9780226770291		fulltext		University of Chicago Press	monograph	2021	2021						P	1242873280
A Drop of Treason		9780226356716							https://www.degruyter.com/openurl?genre=book&isbn=9780226356716	Stevenson	9780226356716		fulltext		University of Chicago Press	monograph	2021	2021						P	1246583745
A Planet of Viruses		9780226782621							https://www.degruyter.com/openurl?genre=book&isbn=9780226782621	Zimmer	9780226782621		fulltext		University of Chicago Press	monograph	2021	2021						P	1239990756
A Violent Peace		9780226766560							https://www.degruyter.com/openurl?genre=book&isbn=9780226766560	Biltoft	9780226766560		fulltext		University of Chicago Press	monograph	2021	2021						P	
Accidental Pluralism		9780226742755							https://www.degruyter.com/openurl?genre=book&isbn=9780226742755	Haefeli	9780226742755		fulltext		University of Chicago Press	monograph	2021	2021						P	
An Education in Judgment		9780226780351							https://www.degruyter.com/openurl?genre=book&isbn=9780226780351	Rodowick	9780226780351		fulltext		University of Chicago Press	monograph	2021	2021						P	
An Open Secret		9780226751665							https://www.degruyter.com/openurl?genre=book&isbn=9780226751665	Syrett	9780226751665		fulltext		University of Chicago Press	monograph	2021	2021						P	1236264998
An Unnatural Attitude		9780226763033							https://www.degruyter.com/openurl?genre=book&isbn=9780226763033	Steege	9780226763033		fulltext		University of Chicago Press	monograph	2021	2021						P	
Animals' Best Friends		9780226601519							https://www.degruyter.com/openurl?genre=book&isbn=9780226601519	King	9780226601519		fulltext		University of Chicago Press	monograph	2021	2021						P	1237406274
Apocalypse of Truth		9780226766874							https://www.degruyter.com/openurl?genre=book&isbn=9780226766874	Vioulac	9780226766874		fulltext		University of Chicago Press	monograph	2021	2021						P	
Artist as Author		9780226753003							https://www.degruyter.com/openurl?genre=book&isbn=9780226753003	Robbins	9780226753003		fulltext		University of Chicago Press	monograph	2021	2021						P	
Automatic Religion		9780226749860							https://www.degruyter.com/openurl?genre=book&isbn=9780226749860	Johnson	9780226749860		fulltext		University of Chicago Press	monograph	2021	2020						P	1204141414
Believing in South Central		9780226747316							https://www.degruyter.com/openurl?genre=book&isbn=9780226747316	Prickett	9780226747316		fulltext		University of Chicago Press	monograph	2021	2021						P	1236267337
Bettering Humanomics		9780226766089							https://www.degruyter.com/openurl?genre=book&isbn=9780226766089	McCloskey	9780226766089		fulltext		University of Chicago Press	monograph	2021	2021						P	
Big Med		9780226756844							https://www.degruyter.com/openurl?genre=book&isbn=9780226756844	Burns	9780226756844		fulltext		University of Chicago Press	monograph	2021	2021						P	1246577731
BigLaw		9780226742274							https://www.degruyter.com/openurl?genre=book&isbn=9780226742274	Regan	9780226742274		fulltext		University of Chicago Press	monograph	2021	2020						P	1229161629
Bound by Creativity		9780226784724							https://www.degruyter.com/openurl?genre=book&isbn=9780226784724	Wohl	9780226784724		fulltext		University of Chicago Press	monograph	2021	2021						P	
Broke		9780226747590							https://www.degruyter.com/openurl?genre=book&isbn=9780226747590	Nielsen	9780226747590		fulltext		University of Chicago Press	monograph	2021	2021						P	1227386791
Capitalism and the Emergence of Civic Equality in Eighteenth-Century France		9780226770635							https://www.degruyter.com/openurl?genre=book&isbn=9780226770635	Sewell Jr.	9780226770635		fulltext		University of Chicago Press	monograph	2021	2021						P	
Climate and the Making of Worlds		9780226776316							https://www.degruyter.com/openurl?genre=book&isbn=9780226776316	Menely	9780226776316		fulltext		University of Chicago Press	monograph	2021	2021						P	
Congress and the First Civil Rights Era, 1861-1918		9780226756530							https://www.degruyter.com/openurl?genre=book&isbn=9780226756530	Peck	9780226756530		fulltext		University of Chicago Press	monograph	2021	2021						P	
Crooked Cats		9780226772080							https://www.degruyter.com/openurl?genre=book&isbn=9780226772080	Mathur	9780226772080		fulltext		University of Chicago Press	monograph	2021	2021						P	
Cultural Disjunctions		9780226785059							https://www.degruyter.com/openurl?genre=book&isbn=9780226785059	Mendes-Flohr	9780226785059		fulltext		University of Chicago Press	monograph	2021	2021						P	
Darfur Allegory		9780226761862							https://www.degruyter.com/openurl?genre=book&isbn=9780226761862	Abusharaf	9780226761862		fulltext		University of Chicago Press	monograph	2021	2021						P	1236262565
Digital Technology and Democratic Theory		9780226748603							https://www.degruyter.com/openurl?genre=book&isbn=9780226748603		9780226748603		fulltext		University of Chicago Press	monograph	2021	2021			Reich			P	
Disalienation		9780226777887							https://www.degruyter.com/openurl?genre=book&isbn=9780226777887	Robcis	9780226777887		fulltext		University of Chicago Press	monograph	2021	2021						P	1247671235
Distant Early Warning		9780226753591							https://www.degruyter.com/openurl?genre=book&isbn=9780226753591	Kitnick	9780226753591		fulltext		University of Chicago Press	monograph	2021	2021						P	
Diversity's Child		9780226799933							https://www.degruyter.com/openurl?genre=book&isbn=9780226799933	Pérez	9780226799933		fulltext		University of Chicago Press	monograph	2021	2021						P	
Errand into the Wilderness of Mirrors		9780226767543							https://www.degruyter.com/openurl?genre=book&isbn=9780226767543	Graziano	9780226767543		fulltext		University of Chicago Press	monograph	2021	2021						P	
Extraordinary Orchids		9780226779706							https://www.degruyter.com/openurl?genre=book&isbn=9780226779706	Knapp	9780226779706		fulltext		University of Chicago Press	monograph	2021	2021						P	1247678490
Follow Your Conscience		9780226762197							https://www.degruyter.com/openurl?genre=book&isbn=9780226762197	Cajka	9780226762197		fulltext		University of Chicago Press	monograph	2021	2021						P	
Four Shakespearean Period Pieces		9780226785363							https://www.degruyter.com/openurl?genre=book&isbn=9780226785363	de Grazia	9780226785363		fulltext		University of Chicago Press	monograph	2021	2021						P	
Fragile Finitude		9780226764290							https://www.degruyter.com/openurl?genre=book&isbn=9780226764290	Fishbane	9780226764290		fulltext		University of Chicago Press	monograph	2021	2021						P	
Fútbol in the Park		9780226748917							https://www.degruyter.com/openurl?genre=book&isbn=9780226748917	Trouille	9780226748917		fulltext		University of Chicago Press	monograph	2021	2021						P	1206400064
Gathering Medicines		9780226763798							https://www.degruyter.com/openurl?genre=book&isbn=9780226763798	Farquhar	9780226763798		fulltext		University of Chicago Press	monograph	2021	2021						P	
Gossip Men		9780226751528							https://www.degruyter.com/openurl?genre=book&isbn=9780226751528	Elias	9780226751528		fulltext		University of Chicago Press	monograph	2021	2021						P	1246579998
How Socrates Became Socrates		9780226746470							https://www.degruyter.com/openurl?genre=book&isbn=9780226746470	Lampert	9780226746470		fulltext		University of Chicago Press	monograph	2021	2021						P	1237408554
How to Make a Vaccine		9780226792651							https://www.degruyter.com/openurl?genre=book&isbn=9780226792651	Rhodes	9780226792651		fulltext		University of Chicago Press	monograph	2021	2021						P	1237868047
Iconoclasm		9780226445502							https://www.degruyter.com/openurl?genre=book&isbn=9780226445502	Freedberg	9780226445502		fulltext		University of Chicago Press	monograph	2021	2021						P	
Infinite Repertoire		9780226781167							https://www.degruyter.com/openurl?genre=book&isbn=9780226781167	Cohen	9780226781167		fulltext		University of Chicago Press	monograph	2021	2021						P	
Insurance Era		9780226784410							https://www.degruyter.com/openurl?genre=book&isbn=9780226784410	Horan	9780226784410		fulltext		University of Chicago Press	monograph	2021	2021						P	
Integrations		9780226786179							https://www.degruyter.com/openurl?genre=book&isbn=9780226786179	Burkholder	9780226786179		fulltext		University of Chicago Press	monograph	2021	2021						P	
Keats's Odes		9780226762708							https://www.degruyter.com/openurl?genre=book&isbn=9780226762708	Nersessian	9780226762708		fulltext		University of Chicago Press	monograph	2021	2021						P	1235595101
Kindred Spirits		9780226787152							https://www.degruyter.com/openurl?genre=book&isbn=9780226787152	Moore	9780226787152		fulltext		University of Chicago Press	monograph	2021	2021						P	
Lady Ranelagh		9780226731742							https://www.degruyter.com/openurl?genre=book&isbn=9780226731742	DiMeo	9780226731742		fulltext		University of Chicago Press	monograph	2021	2021						P	
